date,open,high,low,close,volume,average,barCount,vol_avg,vol_ratio,shortMA,midMA,vol_spike,crossover,signal
2025-06-13 09:55:00-04:00,3.01,3.01,3.01,3.01,0.0,3.01,0,255.0,0.0,3.01,3.01,False,False,False
2025-06-13 09:56:00-04:00,3.01,3.01,3.01,3.01,0.0,3.01,0,255.0,0.0,3.01,3.01,False,False,False
2025-06-13 09:57:00-04:00,3.1,3.1,3.1,3.1,408.0,3.1,1,25.4,16.062992125984252,3.0279999999999996,3.0189999999999997,True,True,True
2025-06-13 09:58:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,20.4,0.0,3.046,3.0279999999999996,False,False,False
2025-06-13 09:59:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,20.4,0.0,3.064,3.037,False,False,False
2025-06-13 10:00:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,20.4,0.0,3.082,3.046,False,False,False
2025-06-13 10:01:00-04:00,3.11,3.11,3.11,3.11,334.0,3.11,2,37.1,9.002695417789758,3.102,3.056,True,False,False
2025-06-13 10:02:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.104,3.066,False,False,False
2025-06-13 10:03:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.1060000000000003,3.076,False,False,False
2025-06-13 10:04:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.1079999999999997,3.086,False,False,False
2025-06-13 10:05:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.096,False,False,False
2025-06-13 10:06:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.106,False,False,False
2025-06-13 10:07:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.107,False,False,False
2025-06-13 10:08:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.1079999999999997,False,False,False
2025-06-13 10:09:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.1089999999999995,False,False,False
2025-06-13 10:10:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:11:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:12:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:13:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:14:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:15:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:16:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,37.1,0.0,3.11,3.11,False,False,False
2025-06-13 10:17:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,16.7,0.0,3.11,3.11,False,False,False
2025-06-13 10:18:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,16.7,0.0,3.11,3.11,False,False,False
2025-06-13 10:19:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,16.7,0.0,3.11,3.11,False,False,False
2025-06-13 10:20:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,16.7,0.0,3.11,3.11,False,False,False
2025-06-13 10:21:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:22:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:23:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:24:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:25:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:26:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:27:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:28:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:29:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:30:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:31:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:32:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:33:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:34:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:35:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:36:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:37:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:38:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:39:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 10:40:00-04:00,3.1,3.1,3.09,3.1,1640.0,3.097,5,82.0,20.0,3.108,3.109,True,False,False
2025-06-13 10:41:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,82.0,0.0,3.106,3.1079999999999997,False,False,False
2025-06-13 10:42:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,82.0,0.0,3.104,3.107,False,False,False
2025-06-13 10:43:00-04:00,3.1,3.1,3.1,3.1,243.0,3.1,2,94.15,2.5809877854487517,3.1020000000000003,3.1060000000000003,True,False,False
2025-06-13 10:44:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1049999999999995,False,False,False
2025-06-13 10:45:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.104,False,False,False
2025-06-13 10:46:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.103,False,False,False
2025-06-13 10:47:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.102,False,False,False
2025-06-13 10:48:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.101,False,False,False
2025-06-13 10:49:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:50:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:51:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:52:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:53:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:54:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:55:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:56:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:57:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:58:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 10:59:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,94.15,0.0,3.1,3.1,False,False,False
2025-06-13 11:00:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,12.15,0.0,3.1,3.1,False,False,False
2025-06-13 11:01:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,12.15,0.0,3.1,3.1,False,False,False
2025-06-13 11:02:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,12.15,0.0,3.1,3.1,False,False,False
2025-06-13 11:03:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:04:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:05:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:06:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:07:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:08:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:09:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:10:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:11:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:12:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:13:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:14:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:15:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:16:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:17:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:18:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:19:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:20:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:21:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:22:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:23:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:24:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:25:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:26:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:27:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:28:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:29:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:30:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:31:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:32:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:33:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:34:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:35:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:36:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:37:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:38:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:39:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:40:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:41:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:42:00-04:00,3.1,3.1,3.1,3.1,0.0,3.1,0,0.0,,3.1,3.1,False,False,False
2025-06-13 11:43:00-04:00,3.08,3.08,3.0,3.07,1834.0,3.063,10,91.7,20.0,3.0940000000000003,3.097,True,False,False
2025-06-13 11:44:00-04:00,3.08,3.08,3.02,3.03,2400.0,3.075,7,211.7,11.336797354747285,3.08,3.09,True,False,False
2025-06-13 11:45:00-04:00,3.03,3.03,3.03,3.03,0.0,3.03,0,211.7,0.0,3.066,3.083,False,False,False
2025-06-13 11:46:00-04:00,3.03,3.03,3.03,3.03,0.0,3.03,0,211.7,0.0,3.052,3.0759999999999996,False,False,False
2025-06-13 11:47:00-04:00,3.03,3.03,3.03,3.03,0.0,3.03,0,211.7,0.0,3.038,3.069,False,False,False
2025-06-13 11:48:00-04:00,3.05,3.06,3.05,3.05,1565.0,3.05,3,289.95,5.397482324538713,3.034,3.064,True,False,False
2025-06-13 11:49:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.038,3.0589999999999997,False,False,False
2025-06-13 11:50:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.0420000000000003,3.054,False,False,False
2025-06-13 11:51:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.046,3.049,False,False,False
2025-06-13 11:52:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.0439999999999996,False,True,False
2025-06-13 11:53:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.0419999999999994,False,False,False
2025-06-13 11:54:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.0439999999999996,False,False,False
2025-06-13 11:55:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.046,False,False,False
2025-06-13 11:56:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.048,False,False,False
2025-06-13 11:57:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.05,False,False,False
2025-06-13 11:58:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.05,False,False,False
2025-06-13 11:59:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.05,False,False,False
2025-06-13 12:00:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.05,False,False,False
2025-06-13 12:01:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.05,False,False,False
2025-06-13 12:02:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,289.95,0.0,3.05,3.05,False,False,False
2025-06-13 12:03:00-04:00,3.05,3.05,3.05,3.05,0.0,3.05,0,198.25,0.0,3.05,3.05,False,False,False
2025-06-13 12:04:00-04:00,3.11,3.11,3.11,3.11,100.0,3.11,1,83.25,1.2012012012012012,3.062,3.056,False,True,False
2025-06-13 12:05:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,83.25,0.0,3.0739999999999994,3.062,False,False,False
2025-06-13 12:06:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,83.25,0.0,3.086,3.0679999999999996,False,False,False
2025-06-13 12:07:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,83.25,0.0,3.098,3.0739999999999994,False,False,False
2025-06-13 12:08:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.08,False,False,False
2025-06-13 12:09:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.086,False,False,False
2025-06-13 12:10:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.0919999999999996,False,False,False
2025-06-13 12:11:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.098,False,False,False
2025-06-13 12:12:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.104,False,False,False
2025-06-13 12:13:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:14:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:15:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:16:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:17:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:18:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:19:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:20:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:21:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:22:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:23:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,5.0,0.0,3.11,3.11,False,False,False
2025-06-13 12:24:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:25:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:26:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:27:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:28:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:29:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:30:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:31:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:32:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:33:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:34:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:35:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:36:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:37:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:38:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:39:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:40:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:41:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:42:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:43:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:44:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:45:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:46:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:47:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:48:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:49:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:50:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:51:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:52:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:53:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:54:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:55:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:56:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:57:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:58:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 12:59:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 13:00:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 13:01:00-04:00,3.11,3.11,3.11,3.11,0.0,3.11,0,0.0,,3.11,3.11,False,False,False
2025-06-13 13:02:00-04:00,3.04,3.04,3.04,3.04,100.0,3.04,1,5.0,20.0,3.096,3.103,True,False,False
2025-06-13 13:03:00-04:00,3.04,3.04,3.04,3.04,0.0,3.04,0,5.0,0.0,3.082,3.096,False,False,False
2025-06-13 13:04:00-04:00,3.04,3.04,3.04,3.04,0.0,3.04,0,5.0,0.0,3.068,3.089,False,False,False
2025-06-13 13:05:00-04:00,3.04,3.04,3.04,3.04,0.0,3.04,0,5.0,0.0,3.054,3.082,False,False,False
2025-06-13 13:06:00-04:00,3.04,3.04,3.04,3.04,0.0,3.04,0,5.0,0.0,3.04,3.075,False,False,False
